,Unnamed: 0,Unnamed: 0.1,Audioguida,Circoscrizione,Comune,Descrizione,Descrizione breve,Email,Evento della vita,Fonte,Galleria immagini,Immagine,Impianto gestito da,Indirizzo,Indirizzo web,Informazioni,Leggi le informazioni dettagliate,Nominativo contatto,Riferimento,Scheda,Tags,Telefono,Tipologia di luogo,Titolo,Video,address,lat,lon,modified,published,remoteId,Province,Street,Number,CAP,Type,Tipologia di luogo en
1267,1627,6,,,Caldonazzo,,La scuola musicale è gestita in convenzione dalla Cooperativa S.I.M. di Borgo Valsugana,,,,,,,"Viale Stazione, 2 - Caldonazzo (Casa Boghi)",,,,,,,,0461 723567 (sede di Borgo Valsugana 0461 752109),Punto di interesse,Scuola Musicale,,"Viale Stazione, 2 - Caldonazzo ",45.991744,11.262162,2014-12-17T09:59:17+01:00,2014-12-17T09:59:17+01:00,b26b6cc8d4102e697000cc6184b6f958,TN,viale stazione,2,,PointOfInterest,Point of interest
1270,1630,9,,,Caldonazzo,La struttura sportiva è situata all'interno del Parco Centrale.,Il Bocciodromo è dato in gestione alla Associazione Bocciofila Caldonazzo.,,,,,,,,,,,,,,,,Punto di interesse,Bocciodromo Comunale,,Caldonazzo,45.991445,11.262122,2014-12-17T10:11:55+01:00,2014-12-17T10:11:55+01:00,2998225c7c95720063069741ac5a37c8,TN,,,,PointOfInterest,Point of interest
1273,1633,12,,,Caldonazzo,,,,,,,,,via Marconi - Caldonazzo,,,,,,,,0461 724555,Vigili del fuoco,Vigili del Fuoco Volontari di Caldonazzo,,via Marconi - Caldonazzo,45.992915999999994,11.260909,2014-12-17T10:16:52+01:00,2014-12-17T10:16:52+01:00,43a644a88cd47a382fdd95b62b282149,TN,via marconi,,,PointOfInterest,Firefighters
1274,1634,13,,,Caldonazzo,,,,,,,,,"viale Stazione, 42 Caldonazzo",,,,,,,,0461 723979,Punto di interesse,Carabinieri Stazione di Caldonazzo,,"viale Stazione, 42 Caldonazzo",45.996709,11.264375999999999,2014-12-17T10:19:22+01:00,2014-12-17T10:19:22+01:00,bb052eb384bb5055b5852dbfcf798e2a,TN,viale stazione,42,,PointOfInterest,Point of interest
1275,1635,14,,,Caldonazzo,,,,,,,,,"Levico Terme, via al Lago, 2",,,,,,,,0461 706151,Punto di interesse,Stazione Forestale,,"Levico Terme, via al Lago, 2",45.998604,11.26731,2014-12-17T10:20:23+01:00,2014-12-17T10:20:23+01:00,27efe964dfd0f8038e43814fc8c89102,TN,via al lago,2,,PointOfInterest,Point of interest
1276,1636,15,,,Caldonazzo,,Salone parrucchiere uomo - donna,spettinatidautore@yahoo.it,,,,,,"Via Fabio Filzi, 2 - Caldonazzo",,,,,,,,349 2841583,Punto di interesse,Spettinati D'Autore,,Via Fabio Filzi 2 - Caldonazzo,45.989909999999995,11.26622,2014-12-17T11:25:20+01:00,2014-12-17T11:25:20+01:00,b8dc35a2d0e22f7e992d9333d3b554ba,TN,via fabio filzi,2,,PointOfInterest,Point of interest
1279,1639,0,,,Caldes,,Eretta nell'anno 1852.Festa del Patrono: 24 agostoParroco: Renato PellegriniTel: 0463 985126,,,,,/var/caldes/storage/images/territorio/luoghi-e-punti-di-interesse/cosa-puoi-visitare2/chiesa-parrocchiale-di-san-bartolomeo/9095-1-ita-IT/Chiesa-parrocchiale-di-San-Bartolomeo.jpg,,,,,,,,,,,Chiesa,Chiesa parrocchiale di San Bartolomeo ,,"Piazza San Bartolomeo, Caldes",46.365324,10.94333,2014-01-08T09:02:36+01:00,2014-01-08T09:02:36+01:00,aa5ac1491ac317471d0f58a8df121b3e,TN,piazza san bartolomeo,,,PointOfInterest,Church
1281,1641,2,,,Caldes,,Chiesa di SamoclevoEretta nel 1824.Festa del Patrono: 26 giugnoParroco: don Renato Pellegrini Tel: 0463 985126,,,,,,,,,,,,,,,,Chiesa,Chiesa di San Vigilio,,"Via Dei Tolameotti 19, caldes",46.36932,10.94089,2014-01-08T11:52:41+01:00,2014-01-08T11:26:16+01:00,757347167fa89db47cb30efac109108f,TN,via dei tolameotti,19,,PointOfInterest,Church
1282,1642,3,,,Caldes,,Chiesa di BozzanaEretta nel 1528.Festa del Patrono: 29 giugnoParroco: don Renato PellegriniTel: 0463 985126,,,,,,,,,,,,,,,,Chiesa,Chiesa dei Santi Pietro e Paolo ,,"strada stale 42, bozzana",46.387805,10.984224000000001,2014-01-08T11:52:13+01:00,2014-01-08T11:51:42+01:00,e29dc48f9bb234bfa9a8aa25a735d896,TN,strada stale,42,,PointOfInterest,Church
1283,1643,4,,,Caldes,,Chiesa di BordianaEretta nel 1719.Parroco: don Renato Pellegrinitel: 0463 985126,,,,,,,,,,,,,,,,Chiesa,Chiesa dell’Annunciazione di Maria ,,"bordiana, caldes",46.391552000000004,10.976589,2014-01-08T12:01:39+01:00,2014-01-08T12:01:39+01:00,b781d73ceae0a8c806fd8f4f8b30942b,TN,,,,PointOfInterest,Church
1284,1644,5,,,Caldes,,Chiesa di TozzagaParroco: don Paolo RossiTel: 0463 901515,,,,,,,,,,,,,,,,Chiesa,Chiesa della Madonna del Carmine (XVII sec.),,"tozzaga, caldes",46.382191,10.971788,2014-01-08T12:07:56+01:00,2014-01-08T12:07:56+01:00,305b191b72c12ca6dd9569235f7c9b59,TN,,,,PointOfInterest,Church
1285,1645,6,,,Caldes,,Chiesa di Cassana.Eretta nel 1468.Parroco: don Paolo Rossitel: 0463 901515,,,,,,,,,,,,,,,,Chiesa,Chiesa di S.Tommaso apostolo ,,"via michele comini 18, caldes",46.37643,10.9605,2014-01-08T12:10:22+01:00,2014-01-08T12:09:09+01:00,fcfad205d143fe1de514dfab69eae2e4,TN,via michele comini,18,,PointOfInterest,Church
1286,1646,7,,,Caldes,,Chiesa di San GiacomoFesta del Patrono: 25 luglioParroco: don Paolo RossiTel: 0463 901515,,,,,,,,,,,,,,,,Chiesa,Chiesa di S. Giacomo (XVI sec.),,"san giacomo, caldes",46.38006,10.962446,2014-01-08T12:23:26+01:00,2014-01-08T12:23:03+01:00,936b3e2c4acadcf587c151ea0e421125,TN,,,,PointOfInterest,Church
1287,1647,8,,,Caldes,Abitanti: 542Altitudine: 683 slm,Capoluogo del Comune di Caldes,,,,,/var/caldes/storage/images/territorio/frazioni/caldes/caldes/11659-1-ita-IT/Caldes.jpg,,,,,,,,,,,Punto di interesse,Caldes,,caldes,46.365536999999996,10.938774,2014-06-06T10:35:26+02:00,2014-06-06T10:35:26+02:00,c9ec3a9f1e7e81cba2770f0697982fed,TN,,,,PointOfInterest,Point of interest
1288,1648,9,,,Caldes,Abitanti: 246Altitudine: 770 slm,Frazione del Comune di Caldes,,,,,/var/caldes/storage/images/territorio/frazioni/samoclevo2/11680-1-ita-IT/Samoclevo.jpg,,,,,,,,,,,Punto di interesse,Samoclevo,,samoclevo,46.365038,10.937469,2014-06-06T10:43:32+02:00,2014-06-06T10:43:32+02:00,0a6337802d303a3a5d602dc161dfaced,TN,,,,PointOfInterest,Point of interest
1289,1649,10,,,Caldes,Abitanti: 143Altitudine: 635 slm,Frazione del Comune di Caldes,,,,,/var/caldes/storage/images/territorio/frazioni/bozzana2/11689-1-ita-IT/Bozzana.jpg,,,,,,,,,,,Punto di interesse,Bozzana,,,46.387062,10.982556,2014-06-06T10:46:18+02:00,2014-06-06T10:46:18+02:00,85f39fc9e41d184e76fd7f861382b93a,TN,,,,PointOfInterest,Point of interest
1290,1650,11,,,Caldes,Abitanti: 91Altitudine: 640 slm,Frazione del Comune di Caldes,,,,,/var/caldes/storage/images/territorio/frazioni/bordiana2/11698-1-ita-IT/Bordiana.jpg,,,,,,,,,,,Punto di interesse,Bordiana,,,46.391621,10.976677,2014-06-06T10:49:24+02:00,2014-06-06T10:49:24+02:00,e1540bb875bb2cb91d4b48d18337655f,TN,,,,PointOfInterest,Point of interest
1291,1651,12,,,Caldes,Abitanti: 105 Altitudine: 660 slm,Frazione del Comune di Caldes ,,,,,/var/caldes/storage/images/territorio/frazioni/tozzaga2/11707-1-ita-IT/Tozzaga.jpg,,,,,,,,,,,Punto di interesse,Tozzaga,,Tozzaga,46.382191,10.971788,2014-06-06T10:51:17+02:00,2014-06-06T10:51:17+02:00,c79cf2ba15e829de4957c2304ba9351f,TN,,,,PointOfInterest,Point of interest
1292,1652,13,,,Caldes,Abitanti: 67Altitudine: 696 slm,Frazione del Comune di Caldes,,,,,/var/caldes/storage/images/territorio/frazioni/cassana2/11716-1-ita-IT/Cassana.jpg,,,,,,,,,,,Punto di interesse,Cassana,,cassana,46.376622,10.960338,2014-06-06T10:53:15+02:00,2014-06-06T10:53:15+02:00,cb24bc3df2833e6a443f5e77395f4fd4,TN,,,,PointOfInterest,Point of interest
1293,1653,14,,,Caldes,Abitanti: 79Altitudine: 767 slm,Frazione del Comune di Caldes,,,,,/var/caldes/storage/images/territorio/frazioni/san-giacomo2/11725-1-ita-IT/San-Giacomo.jpg,,,,,,,,,,,Punto di interesse,San Giacomo,,san giacomo caldes,46.38006,10.962446,2014-06-06T10:55:51+02:00,2014-06-06T10:55:51+02:00,f3aad41f4b18af996bd729b2a8f96b72,TN,,,,PointOfInterest,Point of interest
1294,1654,15,,,Caldes,"La Malga è stata recentemente ricostruita in quanto distrutta da un incendio diversi anni fa. Anche in questa malga, come ormai nella maggioranza di quelle che vengono ristrutturate, ci si è orientati verso una gestione diversa degli animali, prevedendo la stalla come ricovero di sola emergenza e utilizzando gli spazi che si sono resi disponibili per realizzare la sala di mungitura.La nuova cascina è direttamente e funzionalmente collegata allo stallone ed è completata da un locale destinato allo spaccio e di un portico per la sosta dei passanti che raggiungono il lago Corvo e per i visitatori del Parco Nazionale dello Stelvio.La vecchia cascina è ora utilizzata per l’abitazione dei pastori e quale punto didattico per le iniziative del Parco Nazionale dello Stelvio.Come arrivare
Da piazzola di Rabbi si raggiunge la località Cavallar dove, chi non si è munito del permesso, può utilizzare un ampio parcheggio.
Dallo stesso la strada forestale prosegue verso malga Cespedé e Paludé Alta, trasformandosi poi in sentiero che raggiunge il Lago Corvo.La strada sale nell’abetaia mista e, a quota 1700 circa, sulla destra si diparte un tracciato che porta alla Malga Paludé Bassa. Una piacevole passeggiata di circa 4 chilometri e mezzo.Altitudine: 1832Proprietà: ASUC di CaldesGestione e casaro: Stablum ChristianAnimali presenti: vacche, manze, maialiPeriodo alpeggio: 9 giugno- 18 settembreVendita diretta in malga: SìRistorazione: NoPernottamento: NoPartenza escursioni: da Piazzola di Rabbi parcheggio loc. Cavalar sentiero per Lago Corvo ( in Auto: 4.00 km; a Piedi: dislivello: 250, tempo: 1.30 h, difficoltà: turisticoFondo stradale: sterrato, con permessoPer informazioni:


Cell: +39 (339) 1029549

Tel: +39 (0463) 985404 


","La malga Paludé è di proprietà della frazione di Caldes e rientra nel patrimonio silvo-pastorale gestito dall’ASUC di Caldes. Rappresenta la stazione bassa di Malga Caldesa (la malga di Caldes). La stazione alta di Malga Caldesa (Paludé alta), rappresenta invece la posta alta della malga Cespedé di Samoclevo.",,,,,,,,,,,,,,,,Punto di interesse,Malga Paludè di Sotto,,caldes,46.365536999999996,10.938774,2014-06-12T12:10:42+02:00,2014-06-12T12:10:42+02:00,2e71c877e14b2cd9e82f1bbeb01758db,TN,,,,PointOfInterest,Point of interest
1295,1655,0,,,Cagnò,"Don Simone Weber, appassionato cultore di memorie storiche delle chiese trentine, scrive che “in due carte, stese nel 1409 nel castello, alla presenza anche di un prete (Armanino da Merano), si evincono le prime notizie della chiesa gotica di “San Valentino”. Il rimando a Merano e il ramo di San Valentino di Merano della nobile famiglia di Cagnò, ci intrigano molto perché lasciando pensare che titolare della chiesa possa essere in origine proprio il Valentino, “abate e vescovo delle due Rezie il cui corpo si custodiva nel santuario di Castel San Zeno sopra Merano; le sue spoglie furono trasportate a Trento dai Longobardi nel 739, ma furono poi riconsegnate al duca di Baviera che le tumulò nel duomo di Passavia dove il santo è tuttora venerato come patrono principale” (Messale della chiesa tridentina). I legami con Merano e soprattutto con la chiesa madre di Trento spiegano come San Valentino sia venerato in numerose località del Trentino a differenza di quanto avviene nelle diocesi vicine, quali Verona e Brescia, dove il nostro santo è del tutto ignorato. E’ poi avvenuto che questi legami della Chiesa di Trento con il mondo tedesco si siano allentati di molto, tanto da perdere il ricordo del vescovo retico, la cui festa cade il 7 gennaio; alla sua figura si sovrapposero altri santi Valentino, quello della leggenda, il legionario romano, e quello venerato a Cagnò, la cui festa si celebra il 14 febbraio e che è stato, per così dire, rilanciato in tempi contemporanei dalla moda delle ricorrenze consumistiche. La pala che viene esposta per la festa del santo e che raffigura Valentino prete ha comunque più di due secoli, datata appunto al XVIII secolo, ancorchè di autore ignoto. La chiesa è ricordata in una serie di atti visitali, stesi cioè in occasione delle visite pastorali, del 1537 (“in villa Cagnodi est cappella Santi Valentini”) del 1579 (quando si sa che la pala dell’altare di San Valentino aveva bisogno d’essere rifatta; la chiesa aveva una croce di rame dorata, due calici, tre pianete, due messali, uno nuovo e l’altro vecchio, due ampolle di stagno, un gonfalone con San Valentino e alcune statue di legno vecchio e corrose) e così via. “Il 3 novembre del 1616 – scrive S. Weber – il suffraganeo Pietro Belli consacrò la chiesa e anche l’altare a sinistra, dedicandolo a Santa Lucia e a Santa barbara, con reliquie di San Romedio e San Geroldo. Nel 1629 si rinnovò l’urbario dei beni della chiesa e nel 1652 cominciarono i resoconti dei sindaci. Nel 1742 la chiesa aveva tre altari: il maggiore dedicato a Maria V. e a S. Valentino m., i minori uno al Rosario e l’altro a S. Valentino V. e a S. Stefano. Negli anni dal 1781 al 1789 ottenne da Francesco Passari, arcivescovo titolare di Larissa e da S. Francesco Saverio Cristiani, vescovo porfiriense, reliquie di S. Ambrogio, di San Carlo Borromeo, di S. Francesco Borgia, di San Gregorio Magno, di S. Camillo de Lellis, di S. Vincenzo de Paoli, di Sant’Andrea ap., di San Marco evang., di S. Giovanni Capistrano, di S. Benedetto ab., di S. Tommaso ap., di S. Cipriano m. e di S. Biagio m. Il 28 agosto 1801 fu dichiarata curazia”. Curazia si intende, di Revò; alla chiesa matrice restava la prerogativa dei battesimi, delle sepolture e, dopo il Concilio di Trento, anche dei matrimoni. Quasi dappertutto, le cappelle agli inizi, una sorta di filiale servita da preti delle Pievi, si svilupparono in vere e proprie stazioni di cura d’anime, progressivamente denominate in vario modo: primissariali (la donazione, il legato imponeva al curato, la celebrazione della prima messa) beneficiali, curaziali, ecc. La curazia di San Valentino diventerà parrocchia solo nel 1967 con decreto di Alessandro Maria Gottardi allora arcivescovo di Trento. “ La circoscrizione territoriale della nuova parrocchia – si legge nel decreto – è delimitata dai seguenti confini: dal lago di S.Giustina, dal Rio Pescara (fino alla confluenza con i confini comunali di Revò) dai confini comunali di Revò, fino alla confluenza con il Rio Piola e dal Rio Piola”. Agli effetti civili, il riconoscimento dello Stato segue il 22 agosto del 1972. I documenti realtivi alla storia della chiesa si trovano presso l’archivio parrocchiale, all’archivio della Curia tridentina e nell’archivio privato Giustiniano de Pretis. Il maestro Rossi curò per primo la pubblicazione dell’elenco dei primissari, curati e parroci, poi aggiornato da don Pietro Micheli: 1579 Martino Zadra, 1695 Marco Zadra, 1742 Giovanni Betta, 1766 Antonio Giuliani, 1797 Matteo Zorzi - primo curato, 1815 Giovanni Zenoniani, 1833 Bortolomeo Odorizzi, 1838 Alessandro Rosano, 1840 Giovanni Battista Rossi, 1856 Antonio Fondriest, 1879 Luigi Conter, 1887 Antonio Gabrielli, 1901 Silvio Raffi, 1939 Tullio Menapace, 1950 Settimo Sandrin, 1967 Luigi Fedrizzi - primo parroco, 1970 Ernesto Daz, 1977 Luigi Rosat, don Egidio Betta da Preghena, 1990 don Enzo Luchi da Romallo. La storia degli interventi sull’edificio - chiesa negli ultimi due secoli  è presto detta. Tra il 1878 e il 1885 la chiesa venne ampliata verso nord con la costruzione dell’orchestra e scala d’accesso. L’intervento complesso, era stato reso possibile grazie ai lasciti della popolazione, tra i quali ricordiamo quello di 200 fiorini da parte di Nicolò de Pretis, ramo Soldadi, lascito, quest’ultimo, che i sacerdoti del tempo avrebbero dovuto devolvere ai poveri e ne nacque così un’intricata diatriba. Del 1880 sono i banchi costruiti dal falegname Giovanni Consolini di Cloz. Del 1942/43, quando si iniziarono le pratiche per erigere la parrocchia, sono le cinque vetrate con scritte latine. In quegli anni, leggiamo nell’Urbario della chiesa, le processioni per le rogazioni si svolgevano secondo il seguente schema:“Prima si va e si rientra dal Dos; II, sullo stradone verso il cimitero fino alla località Anzù; III si va alla cappella per la strada di sotto”. Altre processioni si facevano a San Giuseppe; al Corpus Domini; al S. Cuore e alla Madonna del Rosario. Tra le funzioni, l’Urbario annota “Novene a Pentecoste, Natale e l’Immacolata”, l’Ottavario dei morti, le prediche di Quaresima (il quaresimalista di Revò è obbligato a tener predica a Cagnò il giovedì di Quaresima) , il maggio, la sagra di San Valentino con l’intervento dell’Arciprete di Revò e dei parroci di Romallo e Tregiovo. Nel 1940 l’Urbario registra l’acquisto della statua della Madonna dello scultore Coraiola; nel 1944, in occasione della visita pastorale, vengono benedette le finestre e il nuovo altare rifatto secondo il suggerimento dell’architetto Efrem Ferrari. L’Urbario registra quindi la Madonna Pellegrina del 1949, lavori al tetto nel 1980/81, l’elezione del Consiglio parrocchiale nel 1978, altri lavori di tinteggiatura nel 1981.  Nel 2000 i lavori di restauro completo interno ed esterno della chiesa.Il portale è di gusto rinascimentale, mentre l’interno ha conservato il soffitto a costoloni e l’arco trionfale a ogiva, tipici del gotico. Sull’altare maggiore l’Immacolata, una statua in legno policromo e dorato del XVIII secolo. L’effige di San Valentino, conservata in sagrestia ed esposta nella festività è di autore ignoto, sempre del settecento. La bella tela dell’Assunzione di Maria, sull’altare laterale di sinistra, con gli apostoli e San Valentino, è pure di autore ignoto e datata settecento; taluni, invero, la vorrebbero attribuire a Giovan Battista Lampi, il principe esponente della grande famiglia di pittori di Romeno. L’altra pala d’altare – quello laterale destro – raffigura S. Lucia ed è pure datata XVIII secolo. La simbologie di tutte e tre le pale d’altare è quella tradizionale; le foglie di palma, ad esempio, indicano il martirio. Dello scultore Mario Coraiola (1940) di Trento è la statua della Madonna.","Risalente al 1400, l'edificio sacro sorge nel cuore del centro storico di Cagnò.",,,,,/var/cagno/storage/images/territorio/luoghi-e-punti-di-interesse/cosa-puoi-visitare2/chiesa-di-san-valentino/16062-1-ita-IT/Chiesa-di-San-Valentino.jpg,,,,,,,,,,,Chiesa,Chiesa di San Valentino,,"piazza san valentino, cagnò",46.394751,11.040308999999999,2018-02-20T13:32:14+01:00,2014-11-25T14:44:59+01:00,c8ab91519bdf4f775cddd437211361c1,TN,piazza san valentino,,,PointOfInterest,Church
